having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,Domain_registeration_length,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Abnormal_URL,age_of_domain,DNSRecord,Statistical_report,Result
-1,-1,-1,1,-1,-1,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,1
-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1
1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,1
1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,-1,1,1
1,1,1,1,1,-1,1,1,1,-1,-1,0,1,1,1,-1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,-1,1,-1
1,1,1,-1,1,-1,-1,1,1,1,0,1,1,1,-1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,1,1,1,1,-1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,1,1,1,1,-1,1,1,1,1,0,-1,1,-1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,-1,1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,1,-1,-1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,1,-1,1,-1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,0,1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,1,-1,1,-1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,-1,1,-1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,1,-1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,0,0,-1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,-1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,0,-1,-1,-1,1,-1,-1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1
1,-1,1,1,1,-1,1,1,1,1,-1,0,-1,1,-1,-1,1,-1
1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,0,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,-1,-1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1
-1,-1,-1,1,-1,1,-1,1,-1,1,0,0,-1,-1,1,-1,-1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,-1,1,1,-1
-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1
-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,1
-1,1,-1,1,-1,-1,-1,1,-1,1,0,0,1,-1,1,-1,-1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,-1,1,1
1,-1,1,1,1,1,-1,1,1,-1,1,0,-1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,-1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,-1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1
1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,-1,1,1
1,-1,1,1,1,1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1
-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1
-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1
1,-1,1,-1,1,-1,1,1,1,-1,0,0,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,-1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,-1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,1,-1,-1,1,-1
-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1,1
1,-1,1,-1,1,-1,1,1,1,-1,-1,0,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,-1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,-1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,-1,1,-1
-1,-1,-1,1,-1,1,-1,1,-1,1,0,0,-1,-1,-1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,-1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,1,1,1,-1
1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,1,1,1,1,-1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,-1,0,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,-1,1,0,-1,1,1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,-1,1,1
1,-1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,-1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,-1,0,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1
-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,0,0,1,-1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,-1,1,-1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,1,1,-1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,0,1,-1,-1,1,-1,1,1
1,1,1,-1,1,-1,-1,1,1,1,0,1,1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1
-1,-1,-1,1,-1,-1,1,1,-1,-1,0,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1,1
-1,1,-1,1,-1,1,-1,1,-1,1,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1,1
-1,-1,-1,1,-1,1,-1,1,-1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1
1,1,1,1,1,1,-1,1,1,1,1,0,1,1,-1,-1,1,1
1,-1,1,-1,1,-1,1,1,1,1,0,1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,-1,-1,1,-1,-1,-1,1
1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,-1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,-1,1,-1
1,-1,1,1,1,1,-1,1,1,1,0,-1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,-1,-1
1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,-1,1,1
1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,-1,-1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,1,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,-1,0,-1,1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1
1,-1,1,1,1,1,-1,1,1,1,0,-1,-1,1,1,-1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1
1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1
1,1,1,-1,1,-1,1,1,1,-1,-1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,-1,-1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,-1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,-1,1,1
-1,-1,-1,1,-1,1,-1,1,-1,1,0,0,-1,-1,1,-1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,1,-1,-1,-1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1
-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,-1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,-1,1
1,-1,1,-1,1,1,-1,1,1,1,0,1,-1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,-1,1,1,-1,1,1,1
1,-1,1,1,1,-1,1,-1,1,-1,-1,0,-1,1,-1,-1,-1,-1
1,-1,1,1,1,-1,1,-1,1,-1,0,0,-1,1,-1,1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1
1,-1,1,1,1,1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,1,-1,1,-1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,0,1,-1,1,1,1,-1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,-1,-1,1,1,1,-1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,1,-1,1,-1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1
1,1,1,1,1,1,-1,1,1,1,0,-1,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,1,1
1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1,1
1,1,1,-1,1,-1,-1,1,1,1,-1,0,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,-1,1,1,1
1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,-1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,0,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,-1,-1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,1,0,1,-1,-1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1
-1,-1,-1,1,-1,-1,1,1,-1,1,0,1,-1,-1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1
1,-1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1
-1,-1,-1,1,-1,1,-1,1,-1,1,0,-1,-1,-1,1,-1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,-1,0,-1,1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,0,1,1,1,-1,-1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,-1,1,-1,0,-1,-1,1,1,-1,-1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1
-1,-1,-1,1,-1,1,-1,1,-1,1,1,0,-1,-1,1,-1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1
-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,-1,-1,1,1,-1,-1,1
1,-1,1,1,1,-1,1,1,1,-1,1,0,-1,1,-1,1,1,1
1,1,1,1,1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,-1
-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1
-1,-1,-1,1,-1,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,-1,1,1,-1,-1,0,1,1,-1,1,1,-1
